,Filename,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,DC/S,CT/S,CP/S,L1/S,L2/S,L3/S,L4/S,L5/S,L6/S,VP/S,NP/S,PP/S,Avg_NP,Avg_PP,Avg_VP,Sbar/S,treeH/S,W/S,letter/W,Syl/W,NV,VV1,svv,cvv,advvv,adjvv,LD,ttr,rttr,cttr,bttr,uber,awlF,ari,aspw,cole_l_i,dale_c_r,diff_w,flesch_k_g,flesch_e_r,gun_fog,lexi_c,linsear_w,li_x
178,588.txt,761,45,116,85,48,31,22,15,82,16.9111,15.8542,8.9529,1.8889,2.4167,1.7708,0.3647,0.6458,1.0667,0.4583,0.3125,0.1765,1.7083,0.9647,0.6888888889,0.4888888889,0.3333333333,6.2,3.9555555556,1.6444444444,0.6222222222,0.0666666667,0.022222222200000002,2.6875,4.46875,1.25,2.8916083916,2.8916083916,2.8916083916,0.453125,9.984375,19.9545454545,3.7357630979,1.3906605923,0.6424581006,0.4162011173,62.0139664804,5.568391441,0.0530726257,0.1340782123,0.5079726650999999,0.4077448747,12.081914796400001,8.5432038823,0.8676364140999999,38.5465875507,0.02164009111617312,8.2,1.4,9.28,6.93,0.1366742596810934,7.1,72.46,14.654501992031875,753,4.166666666666667,35.752770448548816
179,20.txt,369,22,59,43,24,19,10,10,47,16.7727,15.375,8.5814,1.9545,2.4583,1.7917,0.4419,0.7917,1.0909,0.4167,0.4167,0.2326,1.9583,1.093,0.8636363636,0.45454545450000006,0.45454545450000006,7.0,4.090909090899999,0.9545454545000001,0.2727272727,0.0909090909,0.0,3.5416666667000003,6.0,1.2083333333,3.1111111111,3.1111111111,3.1111111111,0.875,11.625,18.8181818182,3.8792270531,1.4444444444,0.4700460829,0.36405529950000004,28.7603686636,3.7921213498000004,0.046082949299999995,0.1382488479,0.5338164250999999,0.5241545893999999,10.664968161900001,7.541271308400001,0.892800699,44.8060395285,0.012077294685990338,8.4,1.4,9.63,7.37,0.16183574879227053,7.0,72.56,15.726033519553074,358,6.571428571428571,38.426086956521736
180,357.txt,77,5,13,11,6,4,3,1,11,15.4,12.8333,7.0,2.2,2.1667,1.8333,0.3636,0.6667,1.2,0.5,0.1667,0.0909,1.8333,1.0,0.8,0.6,0.2,6.2,3.8,1.8,0.4,0.0,0.0,3.6,5.8,1.2,2.8965517241,2.8965517241,2.8965517241,0.8,11.4,17.2,4.0813953488,1.3372093023,0.3235294118,0.19117647059999998,2.4852941176,1.1147408034000001,0.029411764700000002,0.10294117650000001,0.511627907,0.7906976743999999,7.3326285777999995,5.1849513913,0.9472785628,75.8144961519,0.011627906976744186,8.5,1.3,9.74,7.48,0.1744186046511628,5.8,81.22,15.952207792207794,77,6.9,33.581818181818186
181,562.txt,350,26,50,39,28,11,8,13,34,13.4615,12.5,8.9744,1.5,1.7857,1.3929,0.2821,0.3929,1.0769,0.2857,0.4643,0.3333,1.2143,0.8718,0.4230769231,0.3076923077,0.5,4.4230769231,2.9230769231,1.6153846154,0.23076923079999997,0.0384615385,0.0,2.5161290323,3.8064516129,1.1612903226,2.8050847458,2.8050847458,2.8050847458,0.3870967742,9.2903225806,15.92,4.148241206000001,1.4195979899000002,0.4755555556,0.3155555556,22.4044444444,3.3469720975999997,0.0711111111,0.1155555556,0.5527638190999999,0.5653266332,11.2782309101,7.9749135563,0.9047262715000001,51.431684259899995,0.007537688442211055,8.4,1.4,10.6,7.82,0.19597989949748743,6.0,75.3,16.12551724137931,348,4.444444444444445,39.91149425287357
182,435.txt,573,44,81,70,45,19,17,12,46,13.0227,12.7333,8.1857,1.5909,1.8,1.5556,0.2714,0.4222,1.0227,0.3778,0.2667,0.1714,1.0222,0.6571,0.4318181818,0.3863636364,0.2727272727,4.2727272727,2.5454545455,1.5,0.34090909090000004,0.0,0.0,2.5294117647,3.9215686275,1.0392156863,2.61,2.61,2.61,0.3333333333,9.1960784314,15.302325581400002,3.9969604863,1.4088145897,0.4695121951,0.3445121951,38.9298780488,4.4119087733999995,0.1036585366,0.1402439024,0.5273556231000001,0.4984802432,12.7867712796,9.0416126813,0.8927154666,48.2037129178,0.016717325227963525,8.2,1.4,10.48,7.35,0.1656534954407295,5.9,75.5,14.87964221824687,559,5.785714285714286,34.76405693950178
183,680.txt,374,28,50,36,28,7,6,6,56,13.3571,13.3571,10.3889,1.2857,1.7857,1.2857,0.1944,0.25,1.0,0.2143,0.2143,0.1667,2.0,1.5556,0.25,0.21428571429999999,0.21428571429999999,4.5,3.0714285714,1.6785714286000002,0.3928571429,0.0357142857,0.0,2.5,5.1666666667,1.9,2.9032258064999996,2.9032258064999996,2.9032258064999996,0.23333333329999997,10.1666666667,15.518518518499999,3.9689737469999997,1.4128878282,0.580952381,0.3047619048,19.5047619048,3.1228802333999996,0.0380952381,0.12857142859999998,0.5274463007,0.5011933174000001,10.2591713437,7.2543296265,0.885594873,41.3912482796,0.014319809069212411,6.8,1.3,8.92,6.81,0.1431980906921241,4.6,84.27,13.429002695417791,371,4.5,33.42425876010782
184,502.txt,204,13,21,18,13,2,1,6,23,15.6923,15.6923,11.3333,1.3846,1.6154,1.3846,0.1111,0.1538,1.0,0.0769,0.4615,0.3333,1.7692,1.2778,0.1538461538,0.0769230769,0.4615384615,5.8461538462,2.8461538462,2.6153846154,0.7692307692,0.0769230769,0.0,3.1538461538,5.6153846154,1.6153846154,3.9178082192000003,3.9178082192000003,3.9178082192000003,0.23076923079999997,10.7692307692,17.6923076923,4.3869565217,1.6826086957,0.4598540146,0.2262773723,7.0145985401,1.8727784893000001,0.0437956204,0.1678832117,0.5347826086999999,0.5956521739,9.0335124855,6.3876579364,0.9047276890000001,46.7212658837,0.008695652173913044,10.2,1.6,12.51,7.85,0.1956521739130435,8.5,57.98,16.32,200,4.625,43.3
185,729.txt,260,18,32,29,19,9,7,8,32,14.4444,13.6842,8.9655,1.6111,1.6842,1.5263,0.3103,0.4737,1.0556,0.3684,0.4211,0.2759,1.6842,1.1034,0.5,0.3888888889,0.44444444439999997,4.1666666667,2.6111111111,2.2222222222,0.7222222222,0.0,0.0,2.3333333333,4.619047619,1.5238095238,3.1030927835,3.1030927835,3.1030927835,0.380952381,9.8095238095,16.2222222222,3.8116438356,1.3801369863,0.5625,0.3125,14.0625,2.6516504294,0.013888888899999998,0.18055555559999997,0.5273972603,0.4931506849,8.4269625981,5.958762397899999,0.8754674718000001,34.9379391032,0.03424657534246575,6.9,1.3,8.23,7.77,0.1917808219178082,5.3,82.34,16.40217054263566,258,7.166666666666666,33.2922480620155
186,492.txt,344,25,37,31,25,6,5,5,39,13.76,13.76,11.0968,1.24,1.48,1.24,0.1935,0.24,1.0,0.2,0.2,0.1613,1.56,1.2581,0.24,0.2,0.2,4.92,2.52,1.32,0.44,0.04,0.0,2.0357142857,5.0,1.6071428571000002,3.1642857143,3.1642857143,3.1642857143,0.21428571429999999,9.035714285700001,16.7826086957,4.2020725388999995,1.518134715,0.527638191,0.27638190949999997,15.2010050251,2.7569008891,0.040201005,0.21105527640000002,0.5440414508,0.5155440415,10.1288333113,7.1621667199,0.8887591276000001,42.2908673542,0.02072538860103627,9.1,1.5,11.42,7.59,0.18134715025906736,7.3,66.33,15.693333333333335,336,6.571428571428571,41.886646884273
187,164.txt,370,20,34,28,19,9,7,8,43,18.5,19.4737,13.2143,1.4,1.7895,1.4737,0.3214,0.4737,0.95,0.3684,0.4211,0.2857,2.2632,1.5357,0.45,0.35,0.4,6.75,4.3,2.05,1.05,0.05,0.0,2.8695652174,6.1304347826,2.0869565217,3.865248227,3.865248227,3.865248227,0.347826087,10.5652173913,21.05,4.0237529691,1.458432304,0.5369458128,0.2413793103,11.827586206900001,2.4318291681999997,0.0591133005,0.23152709359999998,0.5154394299,0.4821852732,9.8936146302,6.995841995499999,0.8792865834,38.7018350039,0.004750593824228029,7.9,1.4,9.9,7.46,0.17577197149643706,6.0,75.1,15.283478260869567,368,6.357142857142857,37.28478260869565
188,304.txt,211,23,33,29,24,4,4,3,19,9.1739,8.7917,7.2759,1.2609,1.375,1.2083,0.1379,0.1667,1.0435,0.1667,0.125,0.1034,0.7917,0.6552,0.1739130435,0.1739130435,0.1304347826,2.6086956521999998,1.7391304347999998,1.0434782609,0.2173913043,0.0,0.0,1.8695652174000001,3.4782608695999997,0.7826086956999999,2.3125,2.3125,2.3125,0.1304347826,7.956521739099999,11.5454545455,4.1220472441,1.5393700787,0.5,0.2898550725,11.594202898599999,2.4077170616999997,0.0579710145,0.1739130435,0.5551181102,0.5433070865999999,8.6588901109,6.122759915,0.8898241370000001,39.7944625673,0.003937007874015748,8.0,1.5,11.5,7.94,0.20078740157480315,5.5,71.1,15.287692307692305,208,3.2272727272727275,38.988461538461536
189,190.txt,105,9,12,11,8,2,2,2,11,11.6667,13.125,9.5455,1.2222,1.5,1.375,0.1818,0.25,0.8889,0.25,0.25,0.1818,1.375,1.0,0.22222222219999999,0.22222222219999999,0.22222222219999999,3.1111111111,3.1111111111,1.2222222222,0.3333333333,0.0,0.0,1.7272727273,3.6363636364,1.2727272726999999,2.925,2.925,2.925,0.1818181818,9.3636363636,13.222222222200001,4.1428571429000005,1.4537815126,0.40476190479999996,0.20238095239999998,3.4404761905,1.3115784746999999,0.0357142857,0.11904761900000001,0.5378151261,0.7058823529000001,7.700267375,5.444911277799999,0.9271191266,56.3645138838,0.008403361344537815,8.1,1.4,10.83,7.88,0.20168067226890757,5.4,76.82,15.880388349514565,103,4.722222222222222,35.20952380952381
190,371.txt,162,11,24,18,12,5,5,3,16,14.7273,13.5,9.0,1.6364,2.0,1.5,0.2778,0.4167,1.0909,0.4167,0.25,0.1667,1.3333,0.8889,0.45454545450000006,0.45454545450000006,0.2727272727,5.1818181818,2.5454545455,1.5454545455000002,0.45454545450000006,0.1818181818,0.0,3.0,5.25,1.5,3.5396825397000002,3.5396825397000002,3.5396825397000002,0.5833333333,11.25,16.9090909091,4.2311827957,1.5161290322999998,0.4201680672,0.2521008403,7.5630252101,1.9446111707,0.025210084,0.1344537815,0.5322580645,0.6397849461999999,8.7255033438,6.1698625836000005,0.9145340927,51.1393549516,0.021505376344086023,8.5,1.5,11.23,8.11,0.21505376344086022,6.6,68.16,16.51654320987654,162,4.5625,39.20736196319018
191,559.txt,84,6,13,10,7,2,2,1,9,14.0,12.0,8.4,1.6667,1.8571,1.4286,0.2,0.2857,1.1667,0.2857,0.1429,0.1,1.2857,0.9,0.3333333333,0.3333333333,0.1666666667,5.1666666667,2.5,0.6666666667,0.5,0.0,0.0,3.1666666667000003,5.1666666667,1.1666666667,2.8709677419,2.8709677419,2.8709677419,0.5,9.8333333333,15.833333333299999,3.7894736842000003,1.3578947368,0.39189189189999996,0.18918918920000002,2.6486486486,1.1507929111,0.0405405405,0.09459459460000001,0.5578947368,0.7789473684,7.592239805399999,5.3685242508,0.9451430497,74.1557302155,0.0,8.3,1.4,10.31,8.69,0.23157894736842105,6.1,75.0,18.419240506329114,79,5.5,38.51645569620253
192,210.txt,287,18,38,32,18,13,11,4,35,15.9444,15.9444,8.9688,1.7778,2.1111,1.7778,0.4062,0.7222,1.0,0.6111,0.2222,0.125,1.9444,1.0938,0.7222222222,0.6111111111,0.22222222219999999,4.8888888888999995,2.1111111111,2.0555555556,0.3888888889,0.0,0.0,2.3809523809999997,6.0952380952,1.4285714286000002,3.34375,3.34375,3.34375,0.6190476189999999,9.5714285714,20.3529411765,3.6907514451,1.3843930636000001,0.6573033708,0.2640449438,12.410112359600001,2.490995018,0.0449438202,0.13483146070000002,0.5664739884000001,0.5144508671,9.5693392842,6.7665446993,0.8863145155,40.3982091189,0.011560693641618497,9.1,1.3,10.66,7.76,0.17341040462427745,5.5,81.93,16.482150537634407,279,6.916666666666667,35.84695340501792
193,343.txt,130,10,15,11,10,1,1,4,12,13.0,13.0,11.8182,1.1,1.5,1.1,0.0909,0.1,1.0,0.1,0.4,0.3636,1.2,1.0909,0.1,0.1,0.4,5.3,3.0,1.0,0.4,0.0,0.0,2.5,5.4,1.9,3.0185185185,3.0185185185,3.0185185185,0.1,9.9,14.7,3.5714285714,1.2925170068,0.41935483869999995,0.20430107530000002,3.8817204301,1.3931475927,0.043010752699999995,0.07526881719999999,0.46938775509999997,0.6326530612,7.670510719199999,5.4238701447,0.9082578342000001,44.8732484641,0.0,5.1,1.3,6.54,6.6,0.1292517006802721,4.8,83.76,13.051472868217056,129,5.125,26.07829457364341
194,709.txt,239,18,32,25,18,8,5,5,28,13.2778,13.2778,9.56,1.3889,1.7778,1.3889,0.32,0.4444,1.0,0.2778,0.2778,0.2,1.5556,1.12,0.44444444439999997,0.2777777778,0.2777777778,4.2222222222,2.6111111111,1.5,0.5,0.0,0.0,1.9565217391,3.7826086957,1.1304347826,2.9540229885000002,2.9540229885000002,2.9540229885000002,0.2173913043,8.9130434783,14.8888888889,4.1940298507,1.4888059700999998,0.47023809520000004,0.23214285710000002,9.0535714286,2.1276244298,0.0476190476,0.14285714289999998,0.5597014925,0.6268656716,10.2622333259,7.2564947749,0.9164685944,56.2178025492,0.007462686567164179,8.3,1.4,10.25,7.93,0.20522388059701493,6.1,74.9,16.525020920502094,239,6.071428571428571,35.894142259414224
195,509.txt,301,23,41,32,24,6,5,10,33,13.087,12.5417,9.4062,1.3913,1.7083,1.3333,0.1875,0.25,1.0435,0.2083,0.4167,0.3125,1.375,1.0312,0.2608695652,0.2173913043,0.43478260869999996,3.8260869564999997,2.3913043478000002,1.3478260869999998,0.6956521739,0.0,0.0,2.5,3.9615384614999996,1.3076923077,2.9029126214,2.9029126214,2.9029126214,0.1923076923,9.2692307692,15.3636363636,4.3639053254,1.4763313609,0.4766839378,0.3056994819,18.0362694301,3.0030209314999996,0.067357513,0.1502590674,0.5710059171999999,0.5710059171999999,10.4978160592,7.423076923099999,0.9037693131,49.4255839626,0.014792899408284023,9.3,1.5,11.7,7.83,0.19822485207100593,7.2,66.74,16.193288590604027,298,4.444444444444445,43.434782608695656
196,570.txt,418,28,51,40,28,9,5,10,46,14.9286,14.9286,10.45,1.4286,1.8214,1.4286,0.225,0.3214,1.0,0.1786,0.3571,0.25,1.6429,1.15,0.32142857140000003,0.1785714286,0.3571428571,5.2142857143,2.4642857143,1.6785714286000002,0.32142857140000003,0.0357142857,0.0,2.7666666667000004,5.7,1.6666666666999999,3.6374269006,3.6374269006,3.6374269006,0.3,10.0,17.6666666667,4.1488469602,1.4486373166,0.5506072874,0.3036437247,22.7732793522,3.37440953,0.044534412999999995,0.1497975709,0.5429769392,0.5178197065,11.309353098399999,7.996920266699999,0.8932912209999999,46.1207435775,0.006289308176100629,9.8,1.4,11.53,7.67,0.18029350104821804,6.6,73.58,16.230243902439025,410,7.333333333333334,41.42926829268293
197,216.txt,181,13,22,17,13,3,3,3,19,13.9231,13.9231,10.6471,1.3077,1.6923,1.3077,0.1765,0.2308,1.0,0.2308,0.2308,0.1765,1.4615,1.1176,0.23076923079999997,0.23076923079999997,0.23076923079999997,5.0769230769,1.8461538462,1.6923076923,0.5384615385,0.0,0.0,2.0,4.4666666667,1.3333333333,3.1641791045,3.1641791045,3.1641791045,0.1333333333,9.0,18.1818181818,4.115,1.445,0.46610169490000003,0.2457627119,7.127118644099999,1.8877392091999998,0.08474576269999999,0.17796610170000002,0.575,0.59,8.343860017999999,5.9,0.9004150364,43.1349875982,0.005,7.3,1.4,9.27,7.68,0.195,6.0,75.3,15.778784530386742,181,5.5,34.32857142857143
198,592.txt,215,15,21,19,15,5,4,7,28,14.3333,14.3333,11.3158,1.2667,1.4,1.2667,0.2632,0.3333,1.0,0.2667,0.4667,0.3684,1.8667,1.4737,0.3333333333,0.2666666667,0.4666666667,5.0666666667,2.1333333333,1.4,0.4,0.0666666667,0.0,2.0,5.3125,1.4375,3.6352941176,3.6352941176,3.6352941176,0.3125,9.4375,16.2666666667,3.8442622951,1.3524590163999999,0.48951048950000003,0.22377622379999998,7.1608391608,1.8921996671999999,0.06293706290000001,0.1748251748,0.5573770492,0.5860655738,9.1546369152,6.473305842,0.9028002104,46.09533820520001,0.012295081967213115,7.0,1.3,8.69,6.9,0.14344262295081966,4.9,83.36,13.92377358490566,212,6.071428571428571,33.111320754716985
199,780.txt,255,20,44,37,23,8,6,4,26,12.75,11.087,6.8919,1.85,1.913,1.6087,0.2162,0.3478,1.15,0.2609,0.1739,0.1081,1.1304,0.7027,0.4,0.3,0.2,4.4,2.7,1.2,0.15,0.05,0.0,2.7619047619,4.3333333333,1.1428571429,2.6263736264,2.6263736264,2.6263736264,0.4761904762,10.0,15.8947368421,3.8509933775,1.3675496689,0.47159090909999996,0.2840909091,14.2045454545,2.6650089544,0.0738636364,0.1306818182,0.559602649,0.5827814570000001,10.1276619426,7.1613384372,0.9054461215,49.5124552721,0.006622516556291391,7.8,1.3,9.96,7.43,0.16887417218543047,4.7,83.86,15.12,255,7.083333333333334,37.113725490196074
200,404.txt,256,17,28,22,16,4,4,18,24,15.0588,16.0,11.6364,1.2941,1.75,1.375,0.1818,0.25,0.9412,0.25,1.125,0.8182,1.5,1.0909,0.23529411760000002,0.23529411760000002,1.0588235294,5.0,3.4117647058999996,1.7058823529,0.1764705882,0.3529411765,0.0,2.25,5.0,1.3,3.8,3.8,3.8,0.15,9.6,18.5,4.1554054054,1.5135135135,0.51875,0.2125,7.225,1.9006577809,0.00625,0.175,0.4932432432,0.5405405405,9.299811099500001,6.5759594922,0.8918898456000001,41.8692954096,0.013513513513513514,9.6,1.4,11.65,7.32,0.16216216216216217,6.4,74.08,15.199055118110236,254,6.142857142857143,38.224513618677044
201,167.txt,472,29,57,48,28,16,15,9,59,16.2759,16.8571,9.8333,1.6552,2.0357,1.7143,0.3333,0.5714,0.9655,0.5357,0.3214,0.1875,2.1071,1.2292,0.5517241379,0.5172413793,0.31034482760000004,5.1034482759,2.7241379310000005,2.6551724138,0.5517241379,0.0,0.0,2.7666666667000004,5.9333333333,1.9666666667,3.4157303371,3.4157303371,3.4157303371,0.5666666667,10.5,19.0,4.2558983666,1.4990925590000002,0.5970149254,0.2910447761,22.701492537300002,3.3690868598000003,0.052238806,0.20895522390000001,0.5589836660999999,0.48638838479999996,11.4171838522,8.0731681239,0.8858082840000001,43.370419131400006,0.014519056261343012,11.0,1.5,12.7,8.08,0.19782214156079855,8.2,64.1,17.536375266524523,469,7.083333333333334,43.0468085106383
202,152.txt,154,14,20,20,15,5,6,2,18,11.0,10.2667,7.7,1.4286,1.3333,1.3333,0.25,0.3333,1.0714,0.4,0.1333,0.1,1.2,0.9,0.3571428571,0.42857142859999997,0.14285714289999998,4.0,1.6428571428999998,1.0714285714,0.42857142859999997,0.0,0.0,1.8666666666999998,4.2,1.4666666667,2.7777777778,2.7777777778,2.7777777778,0.3333333333,9.3333333333,13.3846153846,3.7356321839,1.367816092,0.43564356439999996,0.29702970300000003,8.9108910891,2.1107926342,0.0297029703,0.14851485150000002,0.5287356322,0.5804597700999999,7.6567902401,5.4141683009,0.8945669796,39.1578881792,0.011494252873563218,6.4,1.3,8.45,7.43,0.1724137931034483,4.6,84.27,15.013691275167785,149,4.222222222222222,28.50738255033557
203,612.txt,313,22,31,28,22,5,4,6,43,14.2273,14.2273,11.1786,1.2727,1.4091,1.2727,0.1786,0.2273,1.0,0.1818,0.2727,0.2143,1.9545,1.5357,0.2272727273,0.1818181818,0.2727272727,4.590909090899999,2.3636363636,2.4545454545,0.45454545450000006,0.0,0.0,1.625,5.416666666699999,1.9166666666999999,3.6769230769,3.6769230769,3.6769230769,0.20833333329999998,8.9583333333,15.565217391300001,4.1648044693,1.5139664804,0.5635359115999999,0.23756906079999998,10.2154696133,2.2600298243,0.0331491713,0.19889502760000002,0.5223463687,0.5055865922,9.5661472487,6.7642875894,0.8840180037,39.6230890478,0.025139664804469275,9.5,1.4,11.71,7.68,0.18156424581005587,6.4,74.29,16.05673202614379,306,5.0,40.2843648208469
204,10.txt,526,36,81,62,37,22,16,14,56,14.6111,14.2162,8.4839,1.7222,2.1892,1.6757,0.3548,0.5946,1.0278,0.4324,0.3784,0.2258,1.5135,0.9032,0.6111111111,0.44444444439999997,0.3888888889,6.1944444444,2.5833333333,1.1111111111,0.19444444440000003,0.027777777799999997,0.0,2.7906976744,4.1162790698,1.2325581395,3.0056497175,3.0056497175,3.0056497175,0.4418604651,9.976744186,16.5277777778,3.9226890756,1.3915966387,0.553030303,0.3939393939,40.969696969699996,4.5260190548,0.053030303,0.20075757579999998,0.5327731092,0.443697479,10.822944814300001,7.6529776705999994,0.8728019892000001,38.2608143011,0.010084033613445379,7.7,1.3,9.39,6.77,0.13445378151260504,5.2,82.65,13.777606177606177,518,4.777777777777778,34.15355086372361
205,374.txt,79,6,10,8,6,2,2,1,10,13.1667,13.1667,9.875,1.3333,1.6667,1.3333,0.25,0.3333,1.0,0.3333,0.1667,0.125,1.6667,1.25,0.3333333333,0.3333333333,0.1666666667,4.1666666667,2.5,1.3333333333,0.5,0.0,0.0,2.8333333332999997,5.1666666667,1.0,2.8387096774000002,2.8387096774000002,2.8387096774000002,0.3333333333,9.5,15.0,3.9888888889,1.4222222222,0.4142857143,0.2,2.8,1.1832159566,0.0,0.12857142859999998,0.5777777778000001,0.7777777778,7.3786478737,5.2174919475,0.9441499871,71.8212318536,0.011111111111111112,8.3,1.3,10.54,6.94,0.14444444444444443,4.7,83.86,13.873246753246754,77,5.416666666666667,38.774025974025975
206,555.txt,686,59,80,74,59,13,12,15,74,11.6271,11.6271,9.2703,1.2542,1.3559,1.2542,0.1757,0.2203,1.0,0.2034,0.2542,0.2027,1.2542,1.0,0.2203389831,0.2033898305,0.2542372881,3.8135593219999997,1.813559322,1.4576271186,1.0508474576,0.11864406779999999,0.0,2.1475409836000003,4.1639344262,1.1475409836,3.3622047244,3.3622047244,3.3622047244,0.1967213115,8.8852459016,13.448275862100001,3.9833333332999996,1.4307692308000002,0.7009646302,0.3440514469,36.8135048232,4.2903091277,0.0482315113,0.2218649518,0.5243589744,0.3987179487,11.135586291300001,7.874048579099999,0.8619221469,35.8294579406,0.017948717948717947,7.4,1.4,9.73,7.0,0.15128205128205127,5.7,75.91,13.891935007385525,677,4.388888888888889,38.00162481536189
207,539.txt,249,15,38,24,14,8,6,3,25,16.6,17.7857,10.375,1.6,2.7143,1.7143,0.3333,0.5714,0.9333,0.4286,0.2143,0.125,1.7857,1.0417,0.5333333333,0.4,0.2,5.2,2.9333333333,2.0666666666999998,1.1333333333,0.0,0.0,3.3157894737,4.8947368420999995,1.5263157895,3.2795698925,3.2795698925,3.2795698925,0.3157894737,11.315789473699999,18.6666666667,4.2178571429,1.5142857143000001,0.5755395683,0.35971223020000004,17.9856115108,2.9988007194999997,0.0575539568,0.1294964029,0.5571428571,0.4964285714,8.3068388349,5.873822070399999,0.8757157375,34.7686536779,0.017857142857142856,10.7,1.5,12.0,7.5,0.16785714285714284,8.4,63.59,16.208595041322315,242,4.8125,44.495061728395065
208,267.txt,276,16,40,28,16,10,8,7,38,17.25,17.25,9.8571,1.75,2.5,1.75,0.3571,0.625,1.0,0.5,0.4375,0.25,2.375,1.3571,0.625,0.5,0.4375,6.6875,3.75,2.0,0.5,0.0,0.0,3.6470588235,5.6470588235,2.0,3.0625,3.0625,3.0625,0.5294117647,10.6470588235,20.7333333333,3.9163987138,1.3826366559,0.4593023256,0.3197674419,17.5872093023,2.9654012631,0.052325581399999994,0.19767441859999998,0.5691318328,0.5530546624,9.7532252065,6.896571682,0.8968083963,44.7353864314,0.012861736334405145,8.0,1.4,9.04,7.17,0.15434083601286175,6.9,72.97,15.112967032967033,273,8.7,36.445421245421244
209,471.txt,562,49,88,73,53,21,19,15,63,11.4694,10.6038,7.6986,1.4898,1.6604,1.3774,0.2877,0.3962,1.0816,0.3585,0.28300000000000003,0.2055,1.1887,0.863,0.42857142859999997,0.387755102,0.30612244899999996,4.4489795918,2.5102040816,0.8979591837,0.24489795920000001,0.0816326531,0.0,2.1454545455000003,3.5090909091,0.9272727273,2.6321243523,2.6321243523,2.6321243523,0.3454545455,9.0727272727,13.520833333299999,4.007704160199999,1.469953775,0.5674740484,0.39100346020000004,44.183391003500006,4.7001803691,0.0484429066,0.1522491349,0.5161787365,0.44530046219999997,11.3442423101,8.0215906649,0.8750653331999999,39.6886923916,0.01694915254237288,7.5,1.4,10.25,7.26,0.16486902927580893,5.3,77.03,14.24769509981851,551,4.777777777777778,36.2
210,154.txt,165,12,22,17,12,5,5,4,19,13.75,13.75,9.7059,1.4167,1.8333,1.4167,0.2941,0.4167,1.0,0.4167,0.3333,0.2353,1.5833,1.1176,0.4166666667,0.4166666667,0.3333333333,6.083333333300001,1.75,0.6666666667,0.3333333333,0.0,0.0,2.9166666667000003,5.583333333300001,0.9166666667,3.1044776119,3.1044776119,3.1044776119,0.5,9.6666666667,15.333333333299999,3.6358695651999997,1.4510869565,0.53,0.3,9.0,2.1213203436000003,0.03,0.05,0.49456521740000003,0.5434782609000001,7.3720978076999994,5.2128603514,0.8830732343000001,34.7799112133,0.0,6.7,1.4,8.57,7.57,0.17391304347826086,5.9,75.4,15.486013071895426,153,5.125,33.71503267973856
211,381.txt,119,9,14,11,9,2,2,2,12,13.2222,13.2222,10.8182,1.2222,1.5556,1.2222,0.1818,0.2222,1.0,0.2222,0.2222,0.1818,1.3333,1.0909,0.22222222219999999,0.22222222219999999,0.22222222219999999,4.7777777778,3.3333333332999997,0.8888888889,0.3333333333,0.0,0.0,2.1111111111,4.7777777778,1.6666666666999999,3.3255813952999995,3.3255813952999995,3.3255813952999995,0.22222222219999999,10.4444444444,14.8888888889,4.1343283582,1.4850746269,0.44444444439999997,0.2111111111,4.0111111111,1.4161763856999998,0.044444444400000005,0.1666666667,0.5820895522,0.671641791,7.7748158302,5.497624996,0.9187335343999999,50.87124205520001,0.0,8.2,1.4,10.37,7.66,0.1865671641791045,6.0,75.2,15.747008547008546,117,4.75,35.22222222222222
212,734.txt,293,21,52,37,22,12,9,3,40,13.9524,13.3182,7.9189,1.7619,2.3636,1.6818,0.3243,0.5455,1.0476,0.4091,0.1364,0.0811,1.8182,1.0811,0.5714285714,0.42857142859999997,0.14285714289999998,4.3333333333,2.5714285714,1.1904761904999999,0.1904761905,0.0,0.0,2.4814814815,4.2962962962999995,1.1851851852,3.0,3.0,3.0,0.44444444439999997,10.5185185185,16.85,4.1097922849,1.4302670623,0.4946236559,0.3602150538,24.134408602199997,3.4737881773000003,0.0322580645,0.17204301079999998,0.5845697329,0.5519287834000001,10.1320656191,7.164452306699999,0.8978818234,45.947774501000005,0.008902077151335312,9.6,1.4,12.0,7.57,0.17507418397626112,6.2,74.59,15.691748251748251,286,6.571428571428571,43.21672473867596
213,223.txt,165,13,22,20,13,5,5,1,24,12.6923,12.6923,8.25,1.5385,1.6923,1.5385,0.25,0.3846,1.0,0.3846,0.0769,0.05,1.8462,1.2,0.3846153846,0.3846153846,0.0769230769,4.8461538462,2.2307692308,1.0769230769,0.23076923079999997,0.0,0.0,2.1333333333,4.4666666667,1.0666666667,2.9701492537000003,2.9701492537000003,2.9701492537000003,0.3333333333,9.0,13.4666666667,3.8217821782,1.4306930693000002,0.43442622950000004,0.22950819670000003,6.4262295082000005,1.7925163191,0.0409836066,0.131147541,0.504950495,0.6039603960000001,8.5838900457,6.069726860299999,0.9050073053000001,45.768510462399995,0.0049504950495049506,7.6,1.4,10.65,7.86,0.18811881188118812,5.2,77.33,15.685153374233128,163,4.222222222222222,37.28036809815951
